"Relative Time (Process)","phase2_upper_half - system/gpu.0.powerPercent","phase2_upper_half - system/gpu.0.powerPercent__MIN","phase2_upper_half - system/gpu.0.powerPercent__MAX","phase1_top3 - system/gpu.0.powerPercent","phase1_top3 - system/gpu.0.powerPercent__MIN","phase1_top3 - system/gpu.0.powerPercent__MAX"
"3780.931319763","","","","45.747368421052634","45.747368421052634","45.747368421052634"
"3795.667639809","3.3978947368421055","3.3978947368421055","3.3978947368421055","","",""
"3795.932076832","","","","46.65614035087719","46.65614035087719","46.65614035087719"
"3810.666523195","3.3936842105263163","3.3936842105263163","3.3936842105263163","","",""
"3810.931557318","","","","48.191929824561406","48.191929824561406","48.191929824561406"
"3825.666540284","3.3431578947368426","3.3431578947368426","3.3431578947368426","","",""
"3825.93144056","","","","47.402807017543864","47.402807017543864","47.402807017543864"
"3840.667514001","3.3743859649122814","3.3743859649122814","3.3743859649122814","","",""
"3840.932428067","","","","48.78280701754386","48.78280701754386","48.78280701754386"
"3855.666852327","3.376140350877193","3.376140350877193","3.376140350877193","","",""
"3855.931523799","","","","47.86666666666666","47.86666666666666","47.86666666666666"
"3870.666929274","3.359649122807017","3.359649122807017","3.359649122807017","","",""
"3870.931400857","","","","46.14","46.14","46.14"
"3885.665581098","3.4136842105263154","3.4136842105263154","3.4136842105263154","","",""
"3885.931766447","","","","48.33578947368421","48.33578947368421","48.33578947368421"
"3900.666389265","3.3849122807017546","3.3849122807017546","3.3849122807017546","","",""
"3900.931195645","","","","47.923508771929825","47.923508771929825","47.923508771929825"
"3915.666491366","3.4645614035087724","3.4645614035087724","3.4645614035087724","","",""
"3915.932328821","","","","45.77578947368421","45.77578947368421","45.77578947368421"
"3930.667134426","3.3750877192982456","3.3750877192982456","3.3750877192982456","","",""
"3930.932288397","","","","45.242105263157896","45.242105263157896","45.242105263157896"
"3945.666416359","3.369122807017544","3.369122807017544","3.369122807017544","","",""
"3945.931566532","","","","44.486315789473686","44.486315789473686","44.486315789473686"
"3960.666475778","3.349122807017544","3.349122807017544","3.349122807017544","","",""
"3960.931695442","","","","63.77894736842106","63.77894736842106","63.77894736842106"
"3975.667288768","3.3389473684210524","3.3389473684210524","3.3389473684210524","","",""
"3975.932362066","","","","64.65508771929824","64.65508771929824","64.65508771929824"
"3990.667101435","3.3712280701754387","3.3712280701754387","3.3712280701754387","","",""
"3990.931382993","","","","65.01087719298246","65.01087719298246","65.01087719298246"
"4005.666576934","3.375438596491228","3.375438596491228","3.375438596491228","","",""
"4005.931329977","","","","48.83684210526316","48.83684210526316","48.83684210526316"
"4020.668067946","3.3936842105263163","3.3936842105263163","3.3936842105263163","","",""
"4020.931592524","","","","43.13473684210526","43.13473684210526","43.13473684210526"
"4035.666588719","3.3866666666666663","3.3866666666666663","3.3866666666666663","","",""
"4035.931302047","","","","46.00526315789474","46.00526315789474","46.00526315789474"
"4050.66603629","3.396140350877193","3.396140350877193","3.396140350877193","","",""
"4050.932072224","","","","45.52035087719298","45.52035087719298","45.52035087719298"
"4065.666333917","3.539298245614035","3.539298245614035","3.539298245614035","","",""
"4065.931977951","","","","47.1178947368421","47.1178947368421","47.1178947368421"
"4080.668299602","3.491578947368421","3.491578947368421","3.491578947368421","","",""
"4080.932053979","","","","48.54385964912281","48.54385964912281","48.54385964912281"
"4095.667067494","3.415087719298246","3.415087719298246","3.415087719298246","","",""
"4095.931581486","","","","42.43017543859649","42.43017543859649","42.43017543859649"
"4110.666252458","3.3964912280701753","3.3964912280701753","3.3964912280701753","","",""
"4110.932076629","","","","45.488070175438594","45.488070175438594","45.488070175438594"
"4125.667187169","3.363508771929825","3.363508771929825","3.363508771929825","","",""
"4125.93209168","","","","44.1480701754386","44.1480701754386","44.1480701754386"
"4140.667350492","3.417192982456141","3.417192982456141","3.417192982456141","","",""
"4140.932010221","","","","46.04736842105264","46.04736842105264","46.04736842105264"
"4155.666241065","3.395438596491228","3.395438596491228","3.395438596491228","","",""
"4155.931818774","","","","47.59157894736842","47.59157894736842","47.59157894736842"
"4170.666577842","3.3578947368421055","3.3578947368421055","3.3578947368421055","","",""
"4170.932861964","","","","48.216491228070176","48.216491228070176","48.216491228070176"
"4185.667361289","3.3578947368421055","3.3578947368421055","3.3578947368421055","","",""
"4185.931160159","","","","48.14280701754386","48.14280701754386","48.14280701754386"
"4200.667542621","3.375438596491228","3.375438596491228","3.375438596491228","","",""
"4200.931640078","","","","64.08771929824562","64.08771929824562","64.08771929824562"
"4215.666219205","3.3522807017543865","3.3522807017543865","3.3522807017543865","","",""
"4215.932466447","","","","64.54982456140351","64.54982456140351","64.54982456140351"
"4230.66746876","3.4424561403508775","3.4424561403508775","3.4424561403508775","","",""
"4230.931842292","","","","50.27789473684211","50.27789473684211","50.27789473684211"
"4245.666351397","3.429824561403509","3.429824561403509","3.429824561403509","","",""
"4245.931375184","","","","47.617543859649125","47.617543859649125","47.617543859649125"
"4260.666690861","3.331578947368421","3.331578947368421","3.331578947368421","","",""
"4260.931914186","","","","47.19368421052632","47.19368421052632","47.19368421052632"
"4275.666740763","3.3175438596491227","3.3175438596491227","3.3175438596491227","","",""
"4275.932061202","","","","47.44561403508772","47.44561403508772","47.44561403508772"
"4290.666693979","3.398947368421052","3.398947368421052","3.398947368421052","","",""
"4290.931766922","","","","46.4961403508772","46.4961403508772","46.4961403508772"
"4305.665392988","4.017894736842106","4.017894736842106","4.017894736842106","","",""
"4305.931205539","","","","48.65543859649123","48.65543859649123","48.65543859649123"
"4320.666349502","4.568771929824562","4.568771929824562","4.568771929824562","","",""
"4320.931610619","","","","48.25333333333333","48.25333333333333","48.25333333333333"
"4335.668776222","4.450175438596491","4.450175438596491","4.450175438596491","","",""
"4335.931635157","","","","47.21859649122807","47.21859649122807","47.21859649122807"
"4350.666063818","4.325964912280702","4.325964912280702","4.325964912280702","","",""
"4350.931829313","","","","47.41964912280701","47.41964912280701","47.41964912280701"
"4365.665617266","4.608771929824561","4.608771929824561","4.608771929824561","","",""
"4365.932340436","","","","49.36491228070176","49.36491228070176","49.36491228070176"
"4380.667108189","4.7024561403508764","4.7024561403508764","4.7024561403508764","","",""
"4380.932037277","","","","42.778245614035086","42.778245614035086","42.778245614035086"
"4395.666577835","4.144561403508772","4.144561403508772","4.144561403508772","","",""
"4395.931930241","","","","43.575087719298246","43.575087719298246","43.575087719298246"
"4410.667051481","3.8308771929824554","3.8308771929824554","3.8308771929824554","","",""
"4410.931607695","","","","45.976491228070174","45.976491228070174","45.976491228070174"
"4425.667253408","3.8792982456140352","3.8792982456140352","3.8792982456140352","","",""
"4425.932581686","","","","63.48035087719298","63.48035087719298","63.48035087719298"
"4440.666092112","3.7866666666666666","3.7866666666666666","3.7866666666666666","","",""
"4440.931684483","","","","63.917543859649115","63.917543859649115","63.917543859649115"
"4455.667530781","3.842456140350877","3.842456140350877","3.842456140350877","","",""
"4455.931990102","","","","64.00035087719299","64.00035087719299","64.00035087719299"
"4470.667123065","3.871578947368421","3.871578947368421","3.871578947368421","","",""
"4470.932212304","","","","48.95508771929824","48.95508771929824","48.95508771929824"
"4485.665778678","3.884210526315789","3.884210526315789","3.884210526315789","","",""
"4485.932008518","","","","46.048421052631575","46.048421052631575","46.048421052631575"
"4500.666764246","3.913684210526316","3.913684210526316","3.913684210526316","","",""
"4500.931901745","","","","43.70912280701754","43.70912280701754","43.70912280701754"
"4515.66717102","3.7645614035087718","3.7645614035087718","3.7645614035087718","","",""
"4515.931609053","","","","45.37578947368421","45.37578947368421","45.37578947368421"
"4530.667292115","3.8512280701754387","3.8512280701754387","3.8512280701754387","","",""
"4530.932149068","","","","44.316842105263156","44.316842105263156","44.316842105263156"
"4545.66736592","3.9649122807017543","3.9649122807017543","3.9649122807017543","","",""
"4545.932562348","","","","47.79929824561403","47.79929824561403","47.79929824561403"
"4560.666838914","3.9796491228070177","3.9796491228070177","3.9796491228070177","","",""
"4560.931493789","","","","45.177894736842106","45.177894736842106","45.177894736842106"
"4575.667256078","3.981052631578948","3.981052631578948","3.981052631578948","","",""
"4575.931461083","","","","48.39298245614035","48.39298245614035","48.39298245614035"
"4590.668444475","4.421052631578947","4.421052631578947","4.421052631578947","","",""
"4590.932157751","","","","45.89929824561403","45.89929824561403","45.89929824561403"
"4605.666721322","4.129824561403509","4.129824561403509","4.129824561403509","","",""
"4605.931939757","","","","46.73649122807018","46.73649122807018","46.73649122807018"
"4620.667105456","4.072280701754386","4.072280701754386","4.072280701754386","","",""
"4620.931389338","","","","46.374736842105264","46.374736842105264","46.374736842105264"
"4635.66629013","3.970877192982456","3.970877192982456","3.970877192982456","","",""
"4635.932295631","","","","48.34315789473684","48.34315789473684","48.34315789473684"
"4650.667955255","4.066315789473684","4.066315789473684","4.066315789473684","","",""
"4650.932788432","","","","47.83929824561404","47.83929824561404","47.83929824561404"
"4665.665476318","4.0417543859649125","4.0417543859649125","4.0417543859649125","","",""
"4665.932340591","","","","64.92631578947368","64.92631578947368","64.92631578947368"
"4680.666295792","4.493333333333333","4.493333333333333","4.493333333333333","","",""
"4680.932808929","","","","64.78456140350876","64.78456140350876","64.78456140350876"
"4695.667929755","4.232631578947369","4.232631578947369","4.232631578947369","","",""
"4695.931547478","","","","48.288421052631584","48.288421052631584","48.288421052631584"
"4710.666599098","4.225263157894736","4.225263157894736","4.225263157894736","","",""
"4710.931623198","","","","45.95368421052631","45.95368421052631","45.95368421052631"
"4725.667564575","4.716491228070176","4.716491228070176","4.716491228070176","","",""
"4725.93224968","","","","47.641052631578944","47.641052631578944","47.641052631578944"
"4740.665918115","4.197192982456141","4.197192982456141","4.197192982456141","","",""
"4740.931294864","","","","46.815438596491234","46.815438596491234","46.815438596491234"
"4755.667010551","4.220701754385965","4.220701754385965","4.220701754385965","","",""
"4755.93124351","","","","44.743508771929825","44.743508771929825","44.743508771929825"
"4770.666529782","4.129824561403509","4.129824561403509","4.129824561403509","","",""
"4770.931848063","","","","48.39017543859649","48.39017543859649","48.39017543859649"
"4785.66527506","4.49578947368421","4.49578947368421","4.49578947368421","","",""
"4785.931259996","","","","45.74666666666666","45.74666666666666","45.74666666666666"
"4800.668649208","4.058245614035088","4.058245614035088","4.058245614035088","","",""
"4800.931457067","","","","45.56912280701755","45.56912280701755","45.56912280701755"
"4815.667630267","4.323859649122807","4.323859649122807","4.323859649122807","","",""
"4815.931641699","","","","47.011929824561406","47.011929824561406","47.011929824561406"
"4830.67016713","4.30140350877193","4.30140350877193","4.30140350877193","","",""
"4830.93208955","","","","48.4459649122807","48.4459649122807","48.4459649122807"
"4845.666146557","4.320350877192983","4.320350877192983","4.320350877192983","","",""
"4845.931731171","","","","47.03929824561404","47.03929824561404","47.03929824561404"
"4860.665939334","4.294385964912281","4.294385964912281","4.294385964912281","","",""
"4860.931722926","","","","43.64245614035088","43.64245614035088","43.64245614035088"
"4875.668393772","4.31859649122807","4.31859649122807","4.31859649122807","","",""
"4875.931232737","","","","44.90175438596491","44.90175438596491","44.90175438596491"
"4890.666778405","4.281052631578947","4.281052631578947","4.281052631578947","","",""
"4890.931649616","","","","63.9680701754386","63.9680701754386","63.9680701754386"
"4905.66795594","4.3624561403508775","4.3624561403508775","4.3624561403508775","","",""
"4905.931821193","","","","64.38456140350878","64.38456140350878","64.38456140350878"
"4920.665991689","4.338947368421053","4.338947368421053","4.338947368421053","","",""
"4920.931937258","","","","57.42140350877193","57.42140350877193","57.42140350877193"
"4935.667448818","4.383508771929825","4.383508771929825","4.383508771929825","","",""
"4935.931997236","","","","44.31894736842105","44.31894736842105","44.31894736842105"
"4950.666857006","4.4070175438596495","4.4070175438596495","4.4070175438596495","","",""
"4950.932163553","","","","44.80175438596491","44.80175438596491","44.80175438596491"
"4965.67299736","4.2870175438596485","4.2870175438596485","4.2870175438596485","","",""
"4965.931870361","","","","47.24456140350877","47.24456140350877","47.24456140350877"
"4980.668314777","4.320350877192983","4.320350877192983","4.320350877192983","","",""
"4980.931798292","","","","45.89228070175439","45.89228070175439","45.89228070175439"
"4995.667486666","4.426315789473684","4.426315789473684","4.426315789473684","","",""
"4995.931589433","","","","46.79263157894737","46.79263157894737","46.79263157894737"
"5010.666148243","4.357543859649123","4.357543859649123","4.357543859649123","","",""
"5010.931722505","","","","49.77122807017545","49.77122807017545","49.77122807017545"
"5025.666398576","4.324912280701755","4.324912280701755","4.324912280701755","","",""
"5025.932094892","","","","45.45649122807017","45.45649122807017","45.45649122807017"
"5040.668111539","4.379649122807018","4.379649122807018","4.379649122807018","","",""
"5040.931756975","","","","46.75719298245614","46.75719298245614","46.75719298245614"
"5055.66690552","4.3098245614035084","4.3098245614035084","4.3098245614035084","","",""
"5055.931976387","","","","48.355087719298254","48.355087719298254","48.355087719298254"
"5070.666252531","4.361052631578947","4.361052631578947","4.361052631578947","","",""
"5070.931391987","","","","49.001754385964915","49.001754385964915","49.001754385964915"
"5085.666918298","4.3887719298245615","4.3887719298245615","4.3887719298245615","","",""
"5085.932450382","","","","43.59894736842105","43.59894736842105","43.59894736842105"
"5100.667916003","4.360701754385965","4.360701754385965","4.360701754385965","","",""
"5100.932012754","","","","44.94385964912281","44.94385964912281","44.94385964912281"
"5115.666570149","4.393684210526316","4.393684210526316","4.393684210526316","","",""
"5115.93168801","","","","44.417192982456136","44.417192982456136","44.417192982456136"
"5130.666060724","4.3442105263157895","4.3442105263157895","4.3442105263157895","","",""
"5130.931909535","","","","64.44631578947369","64.44631578947369","64.44631578947369"
"5145.668876045","4.338596491228071","4.338596491228071","4.338596491228071","","",""
"5145.932025802","","","","64.34210526315789","64.34210526315789","64.34210526315789"
"5160.670496643","4.408070175438597","4.408070175438597","4.408070175438597","","",""
"5160.931344575","","","","48.482456140350884","48.482456140350884","48.482456140350884"
"5175.66653378","4.323157894736842","4.323157894736842","4.323157894736842","","",""
"5175.931263272","","","","48.66350877192983","48.66350877192983","48.66350877192983"
"5190.667389894","4.429122807017544","4.429122807017544","4.429122807017544","","",""
"5190.932613617","","","","45.34035087719298","45.34035087719298","45.34035087719298"
"5205.666509818","4.451578947368421","4.451578947368421","4.451578947368421","","",""
"5205.93151213","","","","42.93824561403509","42.93824561403509","42.93824561403509"
"5220.668939657","4.415087719298246","4.415087719298246","4.415087719298246","","",""
"5220.931025503","","","","44.67263157894736","44.67263157894736","44.67263157894736"
"5235.673171839","4.484210526315789","4.484210526315789","4.484210526315789","","",""
"5235.931509598","","","","44.30421052631579","44.30421052631579","44.30421052631579"
"5250.667010652","4.511228070175438","4.511228070175438","4.511228070175438","","",""
"5250.932615814","","","","49.256491228070175","49.256491228070175","49.256491228070175"
"5265.665710872","4.473333333333334","4.473333333333334","4.473333333333334","","",""
"5265.931775257","","","","46.260350877192984","46.260350877192984","46.260350877192984"
"5280.667493536","4.536842105263158","4.536842105263158","4.536842105263158","","",""
"5280.931548805","","","","46.36877192982457","46.36877192982457","46.36877192982457"
"5295.66750386","4.5245614035087725","4.5245614035087725","4.5245614035087725","","",""
"5295.931838165","","","","43.03719298245614","43.03719298245614","43.03719298245614"
"5310.667503413","4.495087719298246","4.495087719298246","4.495087719298246","","",""
"5310.932226882","","","","47.49508771929824","47.49508771929824","47.49508771929824"
"5325.665882099","4.444912280701755","4.444912280701755","4.444912280701755","","",""
"5325.932135324","","","","47.869824561403505","47.869824561403505","47.869824561403505"
"5340.66474539","5.454035087719299","5.454035087719299","5.454035087719299","","",""
"5340.930977219","","","","46.995789473684205","46.995789473684205","46.995789473684205"
"5355.667168176","5.7403508771929825","5.7403508771929825","5.7403508771929825","","",""
"5355.931774569","","","","24.421754385964913","24.421754385964913","24.421754385964913"
"5370.664831112","5.576842105263157","5.576842105263157","5.576842105263157","","",""
"5370.931525862","","","","65.05929824561404","65.05929824561404","65.05929824561404"
"5385.666009128","5.355438596491227","5.355438596491227","5.355438596491227","","",""
"5385.932070416","","","","63.44666666666667","63.44666666666667","63.44666666666667"
"5400.666373969","5.480701754385964","5.480701754385964","5.480701754385964","","",""
"5400.931069856","","","","46.31578947368421","46.31578947368421","46.31578947368421"
"5415.667128033","5.48421052631579","5.48421052631579","5.48421052631579","","",""
"5415.93156426","","","","46.207719298245614","46.207719298245614","46.207719298245614"
"5430.667200564","5.565263157894737","5.565263157894737","5.565263157894737","","",""
"5430.932035684","","","","47.31894736842106","47.31894736842106","47.31894736842106"
"5445.665158977","5.547017543859649","5.547017543859649","5.547017543859649","","",""
"5445.932228068","","","","46.69929824561403","46.69929824561403","46.69929824561403"
"5460.665517863","5.558947368421053","5.558947368421053","5.558947368421053","","",""
"5460.931960062","","","","43.441403508771934","43.441403508771934","43.441403508771934"
"5475.668034396","5.323157894736842","5.323157894736842","5.323157894736842","","",""
"5475.931785551","","","","45.71473684210526","45.71473684210526","45.71473684210526"
"5490.664892334","5.514385964912281","5.514385964912281","5.514385964912281","","",""
"5490.931454948","","","","48.44666666666667","48.44666666666667","48.44666666666667"
"5505.665527617","5.270526315789474","5.270526315789474","5.270526315789474","","",""
"5505.932028347","","","","47.8621052631579","47.8621052631579","47.8621052631579"
"5520.664998481","5.5038596491228065","5.5038596491228065","5.5038596491228065","","",""
"5520.931247618","","","","47.93438596491228","47.93438596491228","47.93438596491228"
"5535.668393746","5.261052631578948","5.261052631578948","5.261052631578948","","",""
"5535.931529441","","","","47.08385964912281","47.08385964912281","47.08385964912281"
"5550.665565453","5.373333333333333","5.373333333333333","5.373333333333333","","",""
"5550.93216334","","","","43.897894736842105","43.897894736842105","43.897894736842105"
"5565.664861544","5.676491228070176","5.676491228070176","5.676491228070176","","",""
"5565.931494514","","","","48.32035087719298","48.32035087719298","48.32035087719298"
"5580.666009591","5.635438596491229","5.635438596491229","5.635438596491229","","",""
"5580.931724821","","","","47.35333333333333","47.35333333333333","47.35333333333333"
"5595.667726708","5.57578947368421","5.57578947368421","5.57578947368421","","",""
"5595.93210448","","","","63.32947368421053","63.32947368421053","63.32947368421053"
"5610.666295646","5.643859649122807","5.643859649122807","5.643859649122807","","",""
"5610.93172261","","","","63.62842105263158","63.62842105263158","63.62842105263158"
"5625.668091699","5.414736842105263","5.414736842105263","5.414736842105263","","",""
"5625.93189489","","","","48.67052631578948","48.67052631578948","48.67052631578948"
"5640.665423127","5.645964912280702","5.645964912280702","5.645964912280702","","",""
"5640.931624677","","","","45.91368421052632","45.91368421052632","45.91368421052632"
"5655.664382669","5.519298245614035","5.519298245614035","5.519298245614035","","",""
"5655.931500659","","","","46.01122807017544","46.01122807017544","46.01122807017544"
"5670.664254822","5.653333333333332","5.653333333333332","5.653333333333332","","",""
"5670.931850988","","","","47.19263157894737","47.19263157894737","47.19263157894737"
"5685.665533389","5.618596491228071","5.618596491228071","5.618596491228071","","",""
"5685.931342543","","","","47.944210526315786","47.944210526315786","47.944210526315786"
"5700.664795016","5.660350877192983","5.660350877192983","5.660350877192983","","",""
"5700.931455582","","","","49.08596491228071","49.08596491228071","49.08596491228071"
"5715.665135645","5.4982456140350875","5.4982456140350875","5.4982456140350875","","",""
"5715.93204769","","","","47.795087719298245","47.795087719298245","47.795087719298245"
"5730.665465729","5.807719298245614","5.807719298245614","5.807719298245614","","",""
"5730.931521322","","","","46.468421052631584","46.468421052631584","46.468421052631584"
"5745.666528378","5.820701754385964","5.820701754385964","5.820701754385964","","",""
"5745.932156204","","","","45.14666666666667","45.14666666666667","45.14666666666667"
"5760.665321053","5.760350877192983","5.760350877192983","5.760350877192983","","",""
"5760.932418436","","","","45.72631578947368","45.72631578947368","45.72631578947368"
"5775.665308155","5.627368421052632","5.627368421052632","5.627368421052632","","",""
"5775.93160504","","","","42.10807017543859","42.10807017543859","42.10807017543859"
"5790.666739897","5.424912280701754","5.424912280701754","5.424912280701754","","",""
"5790.932388559","","","","44.870877192982455","44.870877192982455","44.870877192982455"
"5805.666790032","4.4663157894736845","4.4663157894736845","4.4663157894736845","","",""
"5805.932573636","","","","47.572631578947366","47.572631578947366","47.572631578947366"
"5820.665584742","3.926666666666667","3.926666666666667","3.926666666666667","","",""
"5820.93203189","","","","46.80175438596491","46.80175438596491","46.80175438596491"
"5835.667966979","4.338245614035087","4.338245614035087","4.338245614035087","","",""
"5835.93186589","","","","63.84070175438596","63.84070175438596","63.84070175438596"
"5850.666997997","4.31859649122807","4.31859649122807","4.31859649122807","","",""
"5850.931317139","","","","63.75894736842105","63.75894736842105","63.75894736842105"
"5865.665877773","3.592280701754386","3.592280701754386","3.592280701754386","","",""
"5865.930924953","","","","47.74315789473685","47.74315789473685","47.74315789473685"
"5880.667210011","3.4259649122807017","3.4259649122807017","3.4259649122807017","","",""
"5880.93160855","","","","43.510877192982456","43.510877192982456","43.510877192982456"
"5895.667283272","3.8364912280701753","3.8364912280701753","3.8364912280701753","","",""
"5895.932257361","","","","47.996140350877184","47.996140350877184","47.996140350877184"
"5910.666907264","3.9985964912280703","3.9985964912280703","3.9985964912280703","","",""
"5910.931540175","","","","46.411929824561405","46.411929824561405","46.411929824561405"
"5925.667537852","4.207368421052631","4.207368421052631","4.207368421052631","","",""
"5925.931987392","","","","45.6578947368421","45.6578947368421","45.6578947368421"
"5940.666576246","4.267719298245614","4.267719298245614","4.267719298245614","","",""
"5940.93144229","","","","49.20561403508771","49.20561403508771","49.20561403508771"
"5955.665985814","3.4831578947368422","3.4831578947368422","3.4831578947368422","","",""
"5955.932059281","","","","46.81017543859649","46.81017543859649","46.81017543859649"
"5970.66645175","3.5750877192982458","3.5750877192982458","3.5750877192982458","","",""
"5970.931255369","","","","46.60245614035088","46.60245614035088","46.60245614035088"
"5985.666408401","4.003508771929824","4.003508771929824","4.003508771929824","","",""
"5985.931765265","","","","47.091578947368426","47.091578947368426","47.091578947368426"
"6000.666380683","3.488421052631579","3.488421052631579","3.488421052631579","","",""
"6000.931444621","","","","48.45964912280702","48.45964912280702","48.45964912280702"
"6015.665743666","3.9435087719298245","3.9435087719298245","3.9435087719298245","","",""
"6015.931988889","","","","46.87157894736842","46.87157894736842","46.87157894736842"
"6030.666046596","4.11859649122807","4.11859649122807","4.11859649122807","","",""
"6030.932360135","","","","43.80350877192983","43.80350877192983","43.80350877192983"
"6045.667573079","4.155087719298246","4.155087719298246","4.155087719298246","","",""
"6045.931992549","","","","46.44912280701754","46.44912280701754","46.44912280701754"
"6060.666701664","3.770175438596491","3.770175438596491","3.770175438596491","","",""
"6060.931099966","","","","63.91368421052631","63.91368421052631","63.91368421052631"
"6075.667444567","3.4445614035087715","3.4445614035087715","3.4445614035087715","","",""
"6075.931400978","","","","64.07438596491228","64.07438596491228","64.07438596491228"
"6090.66527317","4.21438596491228","4.21438596491228","4.21438596491228","","",""
"6090.931782389","","","","64.52666666666667","64.52666666666667","64.52666666666667"
"6105.665458191","3.965263157894737","3.965263157894737","3.965263157894737","","",""
"6105.932201244","","","","48.90105263157894","48.90105263157894","48.90105263157894"
"6120.667486528","3.871578947368421","3.871578947368421","3.871578947368421","","",""
"6120.931439405","","","","48.64","48.64","48.64"
"6135.666060233","3.571929824561403","3.571929824561403","3.571929824561403","","",""
"6135.931516128","","","","43.75228070175439","43.75228070175439","43.75228070175439"
"6150.666409281","3.4161403508771935","3.4161403508771935","3.4161403508771935","","",""
"6150.931761078","","","","46.20210526315789","46.20210526315789","46.20210526315789"
"6165.667796634","3.5824561403508772","3.5824561403508772","3.5824561403508772","","",""
"6165.932525929","","","","43.625263157894736","43.625263157894736","43.625263157894736"
"6180.66716388","3.7312280701754386","3.7312280701754386","3.7312280701754386","","",""
"6180.931582763","","","","48.31964912280702","48.31964912280702","48.31964912280702"
"6195.665820152","3.823508771929825","3.823508771929825","3.823508771929825","","",""
"6195.932240108","","","","45.11614035087719","45.11614035087719","45.11614035087719"
"6210.666239292","4.035438596491228","4.035438596491228","4.035438596491228","","",""
"6210.93203901","","","","48.41473684210526","48.41473684210526","48.41473684210526"
"6225.665215719","3.5347368421052634","3.5347368421052634","3.5347368421052634","","",""
"6225.932257173","","","","45.498245614035085","45.498245614035085","45.498245614035085"
"6240.666346843","3.5305263157894737","3.5305263157894737","3.5305263157894737","","",""
"6240.931193446","","","","46.05684210526316","46.05684210526316","46.05684210526316"
"6255.666506177","3.3677192982456146","3.3677192982456146","3.3677192982456146","","",""
"6255.932616568","","","","45.846315789473685","45.846315789473685","45.846315789473685"
"6270.665259877","3.4235087719298245","3.4235087719298245","3.4235087719298245","","",""
"6270.932128416","","","","48.72842105263158","48.72842105263158","48.72842105263158"
"6285.666802653","3.482105263157895","3.482105263157895","3.482105263157895","","",""
"6285.931765248","","","","48.06175438596491","48.06175438596491","48.06175438596491"
"6300.666095598","3.4214035087719292","3.4214035087719292","3.4214035087719292","","",""
"6300.93195975","","","","64.26982456140351","64.26982456140351","64.26982456140351"
"6315.665596861","4.2859649122807015","4.2859649122807015","4.2859649122807015","","",""
"6315.932291121","","","","64.79157894736842","64.79157894736842","64.79157894736842"
"6330.666004102","3.4778947368421056","3.4778947368421056","3.4778947368421056","","",""
"6330.931802803","","","","49.20421052631579","49.20421052631579","49.20421052631579"
"6345.665431071","3.5554385964912276","3.5554385964912276","3.5554385964912276","","",""
"6345.931519364","","","","45.47438596491229","45.47438596491229","45.47438596491229"
"6360.665751353","3.456842105263158","3.456842105263158","3.456842105263158","","",""
"6360.931978562","","","","46.61929824561404","46.61929824561404","46.61929824561404"
"6375.667007685","3.7543859649122804","3.7543859649122804","3.7543859649122804","","",""
"6375.932224906","","","","45.93964912280702","45.93964912280702","45.93964912280702"
"6390.666478566","3.503859649122807","3.503859649122807","3.503859649122807","","",""
"6390.932322114","","","","46.757894736842104","46.757894736842104","46.757894736842104"
"6405.665629486","3.4164912280701754","3.4164912280701754","3.4164912280701754","","",""
"6405.93162993","","","","49.23754385964912","49.23754385964912","49.23754385964912"
"6420.668000797","3.736842105263158","3.736842105263158","3.736842105263158","","",""
"6420.932268122","","","","48.12350877192982","48.12350877192982","48.12350877192982"
"6435.665636755","3.4164912280701754","3.4164912280701754","3.4164912280701754","","",""
"6435.931623128","","","","47.07122807017544","47.07122807017544","47.07122807017544"
"6450.665573233","4.203157894736842","4.203157894736842","4.203157894736842","","",""
"6450.932219994","","","","46.548771929824554","46.548771929824554","46.548771929824554"
"6465.66695282","3.709824561403509","3.709824561403509","3.709824561403509","","",""
"6465.932211206","","","","49.49122807017544","49.49122807017544","49.49122807017544"
"6480.666721496","3.4098245614035085","3.4098245614035085","3.4098245614035085","","",""
"6480.931851922","","","","44.43894736842105","44.43894736842105","44.43894736842105"
"6495.66644768","3.8828070175438603","3.8828070175438603","3.8828070175438603","","",""
"6495.931844043","","","","45.4340350877193","45.4340350877193","45.4340350877193"
"6510.666275131","3.7484210526315787","3.7484210526315787","3.7484210526315787","","",""
"6510.932536816","","","","46.66035087719298","46.66035087719298","46.66035087719298"
"6525.66741765","3.818947368421053","3.818947368421053","3.818947368421053","","",""
"6525.932340875","","","","63.75684210526315","63.75684210526315","63.75684210526315"
"6540.666773814","3.5838596491228074","3.5838596491228074","3.5838596491228074","","",""
"6540.931805001","","","","64.39894736842106","64.39894736842106","64.39894736842106"
"6555.66552569","3.4578947368421056","3.4578947368421056","3.4578947368421056","","",""
"6555.931183962","","","","63.98912280701754","63.98912280701754","63.98912280701754"
"6570.665877167","3.6031578947368423","3.6031578947368423","3.6031578947368423","","",""
"6570.93236441","","","","49.45228070175438","49.45228070175438","49.45228070175438"
"6585.665522184","3.39859649122807","3.39859649122807","3.39859649122807","","",""
"6585.931648796","","","","43.863157894736844","43.863157894736844","43.863157894736844"
"6600.665171227","3.405263157894737","3.405263157894737","3.405263157894737","","",""
"6600.931932523","","","","45.45789473684211","45.45789473684211","45.45789473684211"
"6615.666290676","3.4649122807017543","3.4649122807017543","3.4649122807017543","","",""
"6615.932376971","","","","44.78","44.78","44.78"
